fact_id,qid,name_a_dev,name_a_lat,name_b_dev,name_b_lat,dev_lang,relation_tier_num,relation_tier,name_b_dev_source,name_b_lat_source,generated_lat,name_b_cross_score,occupation_qids,country_qids,lang_priority,a_b_dev_similarity,audit_pass,issues,split,sim_first_name,sim_second_name,devanagari_pair_similarity,machine_notes,same_person,both_are_real_names,two_scripts_same_name_a,two_scripts_same_name_b,keep,reviewer_notes,source_url,review_method,corpus_batch,name_a_dev_source,name_a_lat_source,name_a_cross_score,a_b_lat_similarity,sitelink_count
q221454,Q221454,रेने लैकोस्टे,René Lacoste,जीन रेने लैकोस्टे,Jean René Lacoste,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,68.96551724,Q10833314|Q131524|Q13219424|Q2066131|Q3501317|Q41583,Q142,0,81.48148148,1,,test,0.82,0.77,0.86,"the two Devanagari names are 86% similar, so Dev-Dev is near-trivial while Lat-Lat is not; one Latin name contains the other",yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q221454,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q223233,Q223233,सैम मेंडेस,Sam Mendes,सैमुअल अलेक्जेंडर मेंडेस,Samuel Alexander Mendes,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,68,Q2059704|Q2526255|Q28389|Q3282637|Q3387717|Q3455803|Q578109,Q145,0,54.54545455,1,,train,0.8,0.75,0.53,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q223233,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q2263,Q2263,टॉम हैंक्स,Tom Hanks,थॉमस जेफरी हैंक्स,Thomas Jeffrey Hanks,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,68.42105263,Q1053574|Q10798782|Q10800557|Q15949613|Q2059704|Q22343421|Q2259451|Q2405480|Q245068|Q2526255|Q28389|Q3282637|Q33999|Q3455803|Q36180|Q36834|Q47541952|Q578109|Q639669|Q69423232|Q947873|Q948329,Q30|Q41,0,41.66666667,1,,train,0.82,0.72,0.57,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q2263,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q22686,Q22686,डोनाल्ड ट्रम्प,Donald Trump,डोनाल्ड जॉन ट्रम्प,Donald John Trump,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,76.47058824,Q131524|Q215536|Q22662561|Q3282637|Q33999|Q36180|Q43845|Q484876|Q557880|Q578109|Q7301138|Q82955|Q911554,Q30,0,76.92307692,1,,validation,0.67,0.73,0.88,"the two Devanagari names are 88% similar, so Dev-Dev is near-trivial while Lat-Lat is not",yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q22686,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q230151,Q230151,रीता मोरेनो,Rita Moreno,रोज़ा डोलोरेस अल्वेरियो मार्कानो,Rosa Dolores Alverío Marcano,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,84.61538462,Q10798782|Q10800557|Q177220|Q2259451|Q2405480|Q33999|Q5716684,Q30,0,37.83783784,1,,validation,0.91,0.82,0.4,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q230151,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q232785,Q232785,फादर डेमियन,Father Damien,जोज़ेफ़ डी वीस्टर,Jozef De Veuster,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,56.25,Q219477|Q250867|Q435940,Q31,0,32,1,,validation,0.48,0.56,0.25,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q232785,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q2355026,Q2355026,एडेन एशले,Aiden Ashley,आयडेन एशले,Ayden Ashley,hi,2,explicit_plus_alias:pseudonym,google_en_to_hi,P742,FALSE,69.56521739,Q488111,Q30,0,80,1,,validation,0.8,0.7,0.83,"could not verify the entity: Aiden/Ayden Ashley, near-identical, obscure",yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q2355026,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q23559,Q23559,बेनिटो मुसोलिनी,Benito Mussolini,मुसोलिनी,Mussolini,hi,3,alias_observed,google_en_to_hi,alias,FALSE,100,Q1930187|Q37226|Q82955,Q153660|Q172579,0,58.33333333,1,,validation,0.93,0.9,0.67,one Latin name contains the other,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q23559,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q24405,Q24405,बृहद्रथ मौर्य,Brihadratha Maurya,बृहद्रता,Brhadrata,hi,3,alias_observed,google_en_to_hi,alias,FALSE,94.73684211,Q1097498,Q62943,0,73.68421053,1,,train,0.83,0.75,0.77,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q24405,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q25351,Q25351,थियोडोर मोमसेन,Theodor Mommsen,क्रिश्चियन मैथियास थियोडोर मोमसेन,Christian Matthias Theodor Mommsen,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,73.52941176,Q15632632|Q15983985|Q1622272|Q185351|Q1930187|Q2004963|Q201788|Q20873384|Q2135538|Q2599593|Q36180|Q486839|Q82955,Q1206012|Q26167|Q27306|Q43287,0,62.22222222,1,,validation,0.83,0.72,0.62,one Latin name contains the other,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q25351,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q2628981,Q2628981,भारतेन्दु हरिश्चन्द्र,Bharatendu Harishchandra,रस,Rasa,hi,2,explicit_plus_alias:pseudonym,google_en_to_hi,P742,FALSE,100,Q1930187|Q214917|Q36180|Q49757|Q6051619|Q6625963,Q129286,0,9.523809524,1,,test,0.86,0.75,0.17,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q2628981,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q269014,Q269014,मिल्खा सिंह,Milkha Singh,फ्लाइंग सिख,Flying Sikh,hi,2,explicit_plus_alias:nickname,google_en_to_hi,P1449,FALSE,60.86956522,Q11513337|Q2066131,Q129286|Q1775277|Q668,0,40,1,,test,0.91,0.73,0.36,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q269014,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q26923245,Q26923245,मिकी मैडिसन,Mikey Madison,मिकाएला मैडिसन रोसबर्ग,Mikaela Madison Rosberg,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,82.60869565,Q10798782|Q10800557|Q2405480|Q33999,Q30,0,53.33333333,1,,train,0.64,0.86,0.63,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q26923245,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q2808,Q2808,एल्टन जॉन,Elton John,रेजिनाल्ड केनेथ ड्वाइट,Reginald Kenneth Dwight,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,74.41860465,Q10800557|Q177220|Q36834|Q486748|Q55960555|Q639669|Q822146|Q96034777,Q145,0,21.42857143,1,,train,0.78,0.71,0.22,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q2808,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q28189,Q28189,अब्दुस सलाम,Abdus Salam,मोहम्मद अब्दुस सलाम,Mohammad Abdus Salam,hi,3,alias_observed,google_en_to_hi,alias,FALSE,92.30769231,Q1622272|Q169470|Q19350898,Q129286|Q843,0,74.07407407,1,,test,0.9,0.88,0.74,one Latin name contains the other,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q28189,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q29021,Q29021,मौनो कोइविस्टो,Mauno Koivisto,मौनो हेनरिक कोइविस्टो,Mauno Henrik Koivisto,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,95,Q188094|Q32947888|Q82955,Q33,0,81.08108108,1,,validation,0.93,0.95,0.8,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q29021,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q29110,Q29110,पावो लिप्पोनेन,Paavo Lipponen,पावो तापियो लिप्पोनेन,Paavo Tapio Lipponen,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,89.47368421,Q36180|Q82955,Q33,0,83.33333333,1,,train,0.96,0.9,0.84,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q29110,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q29213,Q29213,टार्जा हेलोनेन,Tarja Halonen,टार्जा करीना हैलोनेन,Tarja Kaarina Halonen,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,84.21052632,Q40348|Q82955,Q33,0,81.25,1,,validation,0.77,0.83,0.82,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q29213,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q29230,Q29230,मार्टी अहतिसारी,Martti Ahtisaari,मार्टी ओइवा कालेवी अहतिसारी,Martti Oiva Kalevi Ahtisaari,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,90.19607843,Q193391|Q37226|Q82955,Q33,0,69.76744186,1,,train,0.88,0.83,0.67,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q29230,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q297142,Q297142,जो डिमैगियो,Joe DiMaggio,ग्यूसेप पाओलो डिमैगियो,Giuseppe Paolo DiMaggio,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,80.95238095,Q10871364,Q30,0,68.57142857,1,,train,0.67,0.76,0.67,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q297142,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q302,Q302,ईसा मसीह,Jesus Christ,येशुआ,Yeshua,hi,3,alias_observed,google_en_to_hi,alias,FALSE,90.90909091,Q133485|Q1349880|Q154549|Q15995642|Q2142783|Q2518689|Q352507|Q37226|Q42857|Q432386|Q51626|Q7695510|Q972672,Q16000109,0,37.5,1,,test,0.7,0.92,0.44,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q302,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q3052772,Q3052772,इमैनुएल मैक्रॉन,Emmanuel Macron,इमैनुएल जीन-मिशेल फ्रेडरिक मैक्रॉन,Emmanuel Jean-Michel Frédéric Macron,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,69.84126984,Q1238570|Q2883465|Q372436|Q4964182|Q599151|Q806798|Q82955,Q142,0,37.5,1,,train,0.45,0.79,0.54,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3052772,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q30875,Q30875,ऑस्कर वाइल्ड,Oscar Wilde,ऑस्कर फिंगल ओ'फ़्लाहर्टी विल्स वाइल्ड,Oscar Fingal O’Flahertie Wills Wilde,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,60.86956522,Q11774202|Q12144794|Q15949613|Q214917|Q28389|Q3064032|Q36180|Q482980|Q4853732|Q49757|Q6051619|Q6625963|Q8178443,Q142|Q145|Q174193|Q27,0,52.38095238,1,,test,0.55,0.58,0.57,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q30875,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q311523,Q311523,अमेरिको,Américo,डोमिंगो जॉनी वेगा उर्जुआ,Domingo Johnny Vega Urzúa,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,69.3877551,Q177220|Q753110,Q298,0,18.75,1,,validation,0.86,0.76,0.24,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q311523,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,manual,,,,
q315500,Q315500,पुष्प कमल दहाल,Pushpa Kamal Dahal,प्रचंड,Prachanda,hi,2,explicit_plus_alias:nickname,google_en_to_hi,P1449,FALSE,82.35294118,Q47064|Q82955,Q837,0,21.05263158,1,,validation,0.77,0.67,0.15,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q315500,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q31564,Q31564,हकन बाल्टा,Hakan Balta,हकन कादिर बल्टा,Hakan Kadir Balta,hi,3,alias_observed,google_en_to_hi,alias,FALSE,93.75,Q937857,Q43,0,66.66666667,1,,test,0.8,0.8,0.8,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q31564,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q3284484,Q3284484,पी. टी. उषा,P. T. Usha,पय्योली एक्सप्रेस,Payyoli Express,hi,2,explicit_plus_alias:nickname,google_en_to_hi,P1449,FALSE,82.75862069,Q11513337,Q668,0,16.66666667,1,,train,0.56,0.79,0.14,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3284484,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q32923,Q32923,ऋतुपर्णो घोष,Rituparno Ghosh,ऋतु,Ritu,hi,3,alias_observed,google_en_to_hi,alias,FALSE,100,Q2526255|Q28389|Q33999|Q3455803|Q36180,Q668,0,50,1,,train,0.86,1,0.44,one Latin name contains the other,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q32923,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q33228,Q33228,नादिया कोमनेसी,Nadia Comăneci,नादिया एलेना कोमानेसी,Nadia Elena Comăneci,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,86.48648649,Q13381572|Q2066131,Q218|Q30,0,84.84848485,1,,validation,0.77,0.81,0.82,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q33228,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q33391,Q33391,लियोन ट्रॉट्स्की,Leon Trotsky,लेओन ट्रोट्स्की,Leon Trotski,hi,3,alias_observed,manual,alias,FALSE,95.65217391,Q18814623|Q1930187|Q193391|Q201788|Q28528560|Q3242115|Q36180|Q47064|Q4964182|Q82955,Q133356|Q15180|Q2305208|Q34266|Q96,0,85.71428571,1,,validation,0.74,0.88,0.88,"the two Devanagari names are 88% similar, so Dev-Dev is near-trivial while Lat-Lat is not",yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q33391,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,manual,,,,
q334252,Q334252,आर. के. नारायण,R. K. Narayan,रासीपुरम कृष्णस्वामी नारायण,Rasipuram Krishnaswami Narayan,hi,3,alias_observed,google_en_to_hi,alias,FALSE,90.90909091,Q1930187|Q28389|Q36180|Q37226|Q6625963|Q82955,Q129286|Q1775277|Q668,0,44.44444444,1,,train,0.7,0.7,0.55,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q334252,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q3346448,Q3346448,शान,Shaan,शांतनु मुखर्जी,Shantanu Mukherjee,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,75,Q177220|Q33999|Q36834|Q639669|Q947873,Q668,0,37.5,1,,train,1,0.79,0.44,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3346448,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q3351160,Q3351160,राहुल देव बर्मन,Rahul Dev Burman,पंचम,Pancham,hi,2,explicit_plus_alias:pseudonym,google_en_to_hi,P742,FALSE,71.42857143,Q1415090|Q33999|Q3455803|Q36834|Q55960555|Q639669,Q129286|Q1775277|Q668,0,11.76470588,1,,validation,0.89,0.73,0.17,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3351160,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q33760,Q33760,बर्ट्रेंड रसेल,Bertrand Russell,बर्ट्रेंड आर्थर विलियम रसेल,Bertrand Arthur William Russell,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,70.1754386,Q11774202|Q1231865|Q14565331|Q15632482|Q15978337|Q16003550|Q1622272|Q16323111|Q16389557|Q16743941|Q170790|Q18814623|Q18844224|Q18930236|Q18930418|Q1930187|Q36180|Q4964182|Q82955,Q145|Q174193,0,63.15789474,1,,train,0.76,0.72,0.64,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q33760,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q33977,Q33977,जूल्स वर्न,Jules Verne,जूल्स गेब्रियल वर्न,Jules Gabriel Verne,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,81.25,Q18844224|Q214917|Q36180|Q4853732|Q49757|Q6625963|Q846430|Q860918,Q142,0,69.56521739,1,,train,0.78,0.81,0.71,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q33977,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q34253,Q34253,लाइनस टोरवाल्ड्स,Linus Torvalds,लाइनस बेनेडिक्ट टोरवाल्ड्स,Linus Benedict Torvalds,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,82.60869565,Q183888|Q205375|Q36180|Q43845|Q5482740|Q81096|Q8246794|Q82594,Q30|Q33,0,70.27027027,1,,train,0.86,0.84,0.78,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q34253,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q34436,Q34436,स्कारलेट जोहानसन,Scarlett Johansson,स्कारलेट इंग्रिड जोहानसन,Scarlett Ingrid Johansson,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,73.46938776,Q10800557|Q177220|Q2259451|Q2405480|Q2526255|Q33999|Q4610556|Q55960555,Q30,0,71.79487179,1,,train,0.76,0.85,0.75,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q34436,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q34453,Q34453,बोरिस येल्तसिन,Boris Yeltsin,बोरिस निकोलायेविच येल्तसिन,Boris Nikolayevich Yeltsin,hi,3,alias_observed,google_en_to_hi,alias,FALSE,92,Q1340643|Q13582652|Q81096|Q82955,Q15180|Q159,0,71.79487179,1,,test,1,0.96,0.73,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q34453,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q34460,Q34460,ग्वेनेथ पाल्ट्रो,Gwyneth Paltrow,ग्वेनेथ केट पाल्ट्रो,Gwyneth Kate Paltrow,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,65,Q10798782|Q10800557|Q134826510|Q177220|Q2259451|Q2526255|Q28389|Q33999|Q43845|Q578109|Q639669|Q753110,Q30,0,84.84848485,1,,validation,0.69,0.63,0.89,"the two Devanagari names are 89% similar, so Dev-Dev is near-trivial while Lat-Lat is not",yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q34460,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q34660,Q34660,जे. के. रोलिंग,J. K. Rowling,जोआन रोलिंग,Joanne Rowling,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,72,Q111597957|Q28389|Q3282637|Q36180|Q37226|Q482980|Q4853732|Q6625963,Q145,0,70,1,,train,0.84,0.83,0.73,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q34660,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q346708,Q346708,जेवियर बाल्बोआ,Javier Balboa,जेवियर एंजेल बाल्बोआ ओसा,Javier Ángel Balboa Osa,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,73.17073171,Q937857,Q29|Q983,0,76.47058824,1,,train,0.74,0.73,0.74,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q346708,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q34836,Q34836,यूलिसिस एस. ग्रांट,Ulysses S. Grant,हिराम यूलिसिस ग्रांट,Hiram Ulysses Grant,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,63.15789474,Q11900058|Q36180|Q372436|Q38239859|Q47064|Q82955,Q30,0,75,1,,validation,0.74,0.65,0.7,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q34836,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
